#data counter step time
100 1 1800 82.0
150 2 1936 90.0
50 3 1976 92.0
150 4 1983 93.0
100 5 2003 94.0
500 6 2005 94.0
100 7 2026 95.0
100 8 2092 101.0
100 9 2103 102.0
100 10 2177 109.0
100 11 2191 110.0
75 12 2193 110.0
150 13 2233 113.0
500 14 2234 113.0
50 15 2250 114.0
50 16 2315 118.0
100 17 2342 120.0
100 18 2349 120.0
50 19 2358 121.0
75 20 2366 122.0
100 21 2384 123.0
75 22 2406 125.0
75 23 2445 128.0
50 24 2447 129.0
50 25 2488 132.0
50 26 2492 132.0
100 27 2547 136.0
150 28 2559 136.0
75 29 2563 137.0
100 30 2599 140.0
75 31 2603 140.0
100 32 2606 140.0
100 33 2663 145.0
50 34 2697 148.0
75 35 2700 148.0
150 36 2702 148.0
150 37 2707 149.0
50 38 2715 149.0
500 39 2731 151.0
100 40 2745 152.0
100 41 2758 153.0
100 42 2776 155.0
100 43 2785 156.0
100 44 2820 160.0
150 45 2821 160.0
150 46 2826 160.0
100 47 2836 161.0
50 48 2844 161.0
500 49 2845 162.0
500 50 2852 162.0
100 51 2865 163.0
75 52 2870 164.0
150 53 2879 165.0
100 54 2889 166.0
100 55 2890 166.0
500 56 2899 167.0
100 57 2900 167.0
75 58 2903 167.0
500 59 2917 168.0
75 60 2928 169.0
100 61 2930 169.0
500 62 2948 170.0
100 63 2965 172.0
50 64 2968 173.0
500 65 2970 173.0
75 66 2971 173.0
500 67 3006 177.0
50 68 3007 177.0
150 69 3010 177.0
100 70 3018 178.0
100 71 3022 178.0
50 72 3028 179.0
100 73 3039 180.0
500 74 3040 180.0
100 75 3043 180.0
100 76 3049 180.0
150 77 3050 180.0
150 78 3058 181.0
50 79 3073 182.0
100 80 3089 184.0
75 81 3097 184.0
50 82 3098 184.0
50 83 3100 184.0
500 84 3107 184.0
100 85 3108 184.0
50 86 3113 185.0
500 87 3123 185.0
100 88 3135 186.0
100 89 3165 189.0
50 90 3185 191.0
75 91 3206 192.0
150 92 3209 192.0
500 93 3215 193.0
500 94 3237 194.0
150 95 3250 195.0
100 96 3251 195.0
100 97 3269 196.0
500 98 3334 200.0
75 99 3380 203.0
50 100 3388 204.0
100 101 3390 204.0
50 102 3394 204.0
150 103 3419 205.0
100 104 3433 207.0
500 105 3435 207.0
100 106 3440 208.0
100 107 3444 209.0
100 108 3445 209.0
50 109 3454 211.0
100 110 3455 211.0
50 111 3462 213.0
500 112 3468 214.0
150 113 3470 215.0
75 114 3479 217.0
100 115 3483 219.0
75 116 3484 219.0
500 117 3508 221.0
75 118 3520 223.0
75 119 3526 224.0
500 120 3534 225.0
150 121 3550 231.0
50 122 3551 231.0
150 123 3554 231.0
75 124 3557 232.0
100 125 3565 235.0
500 126 3570 237.0
150 127 3571 237.0
100 128 3577 239.0
75 129 3586 244.0
100 130 3589 244.0
100 131 3616 249.0
50 132 3618 249.0
100 133 3627 252.0
100 134 3636 254.0
75 135 3639 254.0
100 136 3642 255.0
75 137 3652 257.0
75 138 3656 259.0
100 139 3667 262.0
500 140 3669 262.0
100 141 3671 263.0
50 142 3673 263.0
150 143 3683 266.0
500 144 3685 267.0
150 145 3691 271.0
50 146 3695 274.0
50 147 3712 289.0
100 148 3721 302.0
500 149 3731 310.0
75 150 3740 319.0
100 151 3741 320.0
50 152 3746 334.0
50 153 3752 344.0
500 154 3754 353.0
75 155 3760 366.0
100 156 3763 367.0
100 157 3766 380.0
