#data counter step time
150 1 1772 81.0
75 2 1854 87.0
100 3 1858 87.0
100 4 1884 88.0
50 5 1920 91.0
100 6 1937 92.0
75 7 1951 93.0
100 8 1977 95.0
100 9 1981 95.0
500 10 2028 97.0
100 11 2056 99.0
100 12 2069 100.0
100 13 2070 100.0
500 14 2096 103.0
75 15 2098 103.0
50 16 2101 103.0
150 17 2102 103.0
50 18 2108 104.0
500 19 2131 105.0
500 20 2148 106.0
150 21 2164 108.0
50 22 2165 108.0
100 23 2198 110.0
75 24 2233 113.0
500 25 2253 115.0
100 26 2261 116.0
50 27 2270 117.0
150 28 2295 119.0
150 29 2317 121.0
100 30 2355 124.0
100 31 2367 125.0
150 32 2394 127.0
100 33 2396 127.0
100 34 2401 127.0
50 35 2415 129.0
500 36 2437 130.0
500 37 2472 134.0
500 38 2475 134.0
100 39 2483 134.0
500 40 2516 138.0
500 41 2529 139.0
100 42 2542 140.0
100 43 2556 141.0
50 44 2599 145.0
75 45 2610 146.0
500 46 2614 146.0
75 47 2623 147.0
75 48 2637 148.0
100 49 2638 148.0
150 50 2639 148.0
75 51 2657 150.0
100 52 2671 151.0
75 53 2678 151.0
100 54 2697 153.0
150 55 2703 153.0
150 56 2704 153.0
100 57 2728 155.0
100 58 2758 157.0
50 59 2772 158.0
150 60 2795 159.0
100 61 2796 159.0
100 62 2808 160.0
150 63 2821 161.0
75 64 2828 162.0
75 65 2833 163.0
50 66 2860 169.0
50 67 2861 169.0
500 68 2867 170.0
50 69 2871 171.0
500 70 2873 171.0
150 71 2880 172.0
100 72 2884 172.0
75 73 2887 172.0
150 74 2896 173.0
75 75 2901 174.0
50 76 2912 175.0
75 77 2913 175.0
50 78 2917 175.0
75 79 2922 176.0
100 80 2923 176.0
50 81 2931 177.0
50 82 2934 177.0
100 83 2948 178.0
100 84 2959 179.0
100 85 2982 181.0
100 86 3000 183.0
100 87 3029 187.0
150 88 3046 188.0
100 89 3048 188.0
100 90 3079 191.0
500 91 3090 191.0
150 92 3111 193.0
50 93 3124 193.0
500 94 3125 193.0
150 95 3132 194.0
50 96 3136 194.0
75 97 3138 194.0
100 98 3152 195.0
50 99 3156 195.0
100 100 3198 199.0
50 101 3222 200.0
75 102 3237 201.0
75 103 3262 203.0
100 104 3264 203.0
50 105 3273 203.0
500 106 3283 204.0
75 107 3334 211.0
100 108 3335 211.0
500 109 3354 213.0
100 110 3379 217.0
100 111 3386 218.0
50 112 3406 221.0
100 113 3414 222.0
100 114 3419 223.0
75 115 3426 224.0
75 116 3436 226.0
75 117 3440 227.0
100 118 3475 237.0
500 119 3476 237.0
150 120 3479 237.0
50 121 3486 239.0
150 122 3488 239.0
50 123 3496 241.0
100 124 3501 243.0
100 125 3506 245.0
150 126 3512 247.0
75 127 3516 249.0
50 128 3519 250.0
100 129 3524 252.0
50 130 3531 258.0
50 131 3533 260.0
75 132 3541 265.0
150 133 3544 265.0
150 134 3551 266.0
50 135 3559 267.0
50 136 3569 269.0
100 137 3581 271.0
100 138 3590 274.0
75 139 3598 277.0
500 140 3601 278.0
150 141 3603 278.0
150 142 3609 285.0
75 143 3611 285.0
100 144 3618 288.0
100 145 3633 303.0
150 146 3636 305.0
100 147 3649 315.0
100 148 3663 334.0
75 149 3681 347.0
50 150 3685 349.0
100 151 3690 358.0
100 152 3693 360.0
150 153 3706 400.0
100 154 3709 409.0
50 155 3712 412.0
500 156 3719 498.0
