#data counter step time
75 1 1571 73.0
100 2 1686 82.0
150 3 1890 100.0
500 4 1903 101.0
75 5 1914 102.0
500 6 1997 108.0
150 7 2045 111.0
50 8 2075 115.0
150 9 2077 115.0
75 10 2098 116.0
75 11 2130 118.0
100 12 2192 122.0
75 13 2204 123.0
150 14 2206 123.0
100 15 2215 124.0
100 16 2235 125.0
150 17 2243 126.0
500 18 2277 129.0
150 19 2288 130.0
500 20 2303 131.0
150 21 2320 133.0
150 22 2321 133.0
100 23 2360 136.0
75 24 2374 137.0
50 25 2380 137.0
100 26 2388 138.0
150 27 2398 139.0
500 28 2429 142.0
500 29 2437 143.0
100 30 2481 147.0
500 31 2500 149.0
75 32 2508 150.0
100 33 2511 150.0
75 34 2513 150.0
500 35 2542 154.0
75 36 2555 155.0
100 37 2566 156.0
75 38 2569 156.0
50 39 2580 157.0
500 40 2583 157.0
500 41 2597 158.0
100 42 2611 159.0
150 43 2619 159.0
150 44 2632 161.0
75 45 2635 161.0
100 46 2639 161.0
500 47 2641 161.0
50 48 2649 162.0
100 49 2654 163.0
100 50 2690 166.0
100 51 2704 168.0
75 52 2706 168.0
150 53 2729 172.0
75 54 2733 172.0
500 55 2734 172.0
50 56 2736 172.0
50 57 2743 173.0
100 58 2744 173.0
75 59 2748 174.0
150 60 2757 175.0
100 61 2758 175.0
150 62 2763 175.0
50 63 2764 175.0
75 64 2773 176.0
50 65 2777 176.0
500 66 2826 181.0
50 67 2838 182.0
500 68 2853 183.0
150 69 2854 183.0
150 70 2872 184.0
75 71 2886 185.0
100 72 2902 186.0
50 73 2907 187.0
150 74 2936 189.0
75 75 2937 189.0
150 76 2945 190.0
500 77 2951 191.0
100 78 2958 191.0
100 79 2994 194.0
100 80 3000 194.0
50 81 3059 198.0
100 82 3072 199.0
50 83 3084 200.0
50 84 3087 200.0
75 85 3097 201.0
100 86 3101 201.0
500 87 3110 201.0
500 88 3121 202.0
150 89 3123 202.0
150 90 3135 203.0
50 91 3145 203.0
100 92 3167 204.0
100 93 3188 206.0
75 94 3190 206.0
500 95 3213 209.0
100 96 3218 210.0
50 97 3230 212.0
500 98 3232 213.0
150 99 3234 213.0
500 100 3243 216.0
100 101 3256 220.0
75 102 3261 221.0
500 103 3267 223.0
100 104 3274 224.0
500 105 3285 226.0
500 106 3292 228.0
50 107 3297 231.0
50 108 3303 233.0
75 109 3318 236.0
500 110 3323 237.0
100 111 3324 237.0
100 112 3326 237.0
150 113 3337 239.0
75 114 3350 243.0
75 115 3353 244.0
100 116 3361 246.0
500 117 3368 248.0
150 118 3381 250.0
150 119 3389 251.0
150 120 3393 251.0
150 121 3408 257.0
150 122 3410 257.0
500 123 3418 261.0
75 124 3425 266.0
150 125 3426 266.0
500 126 3428 267.0
50 127 3429 267.0
500 128 3432 268.0
50 129 3445 275.0
75 130 3446 276.0
50 131 3448 276.0
150 132 3466 280.0
100 133 3482 290.0
75 134 3496 298.0
100 135 3514 303.0
500 136 3518 305.0
100 137 3532 312.0
75 138 3544 321.0
100 139 3546 323.0
500 140 3550 324.0
500 141 3552 325.0
50 142 3556 327.0
100 143 3561 335.0
75 144 3569 347.0
100 145 3575 349.0
50 146 3597 374.0
500 147 3600 377.0
100 148 3603 388.0
50 149 3608 403.0
100 150 3618 432.0
150 151 3621 438.0
75 152 3628 486.0
